state_name,district_name,market_center_name,Variety,group_name,Arrival(Tonnes),MIN,MAX,MODAL(Per Q),date_arrival
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,155,1300,1400,1350,30-Dec-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,120,1300,1475,1400,29-Dec-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,108,1400,1550,1475,28-Dec-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,132,1400,1600,1500,27-Dec-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,106,1475,1600,1525,26-Dec-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,107,1400,1600,1500,25-Dec-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,141,1400,1550,1440,24-Dec-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,99,1500,1600,1560,23-Dec-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,80,1500,1600,1550,22-Dec-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,97,1400,1600,1500,21-Dec-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,89,1400,1600,1500,20-Dec-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,74,1600,1750,1680,19-Dec-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,87,1600,1750,1680,18-Dec-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,77,1500,1700,1660,17-Dec-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,85,1400,1600,1525,16-Dec-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,77,1400,1600,1500,15-Dec-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,69,1400,1600,1500,14-Dec-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,80,1300,1450,1375,13-Dec-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,70,1300,1400,1350,12-Dec-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,104,1200,1325,1275,11-Dec-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,97,1200,1400,1300,10-Dec-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,85,1200,1400,1300,09-Dec-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,80,1200,1300,1250,08-Dec-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,92,1140,1290,1240,07-Dec-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,86,1150,1300,1250,06-Dec-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,75,1100,1275,1200,05-Dec-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,80,1100,1250,1180,04-Dec-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,100,900,1050,975,03-Dec-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,95,975,1100,1025,02-Dec-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,80,950,1100,1000,01-Dec-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,100,975,1100,1025,29-Nov-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,107,900,1050,980,28-Nov-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,103,900,1100,1000,27-Nov-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,97,900,1100,1000,26-Nov-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,117,900,1100,1000,25-Nov-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,90,900,1100,1000,24-Nov-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,80,900,1050,950,23-Nov-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,116,850,1000,940,22-Nov-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,113,850,1000,950,21-Nov-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,112,850,1000,950,20-Nov-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,100,850,1000,925,19-Nov-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,107,800,1000,900,18-Nov-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,125,800,1000,900,17-Nov-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,100,1000,1100,1050,16-Nov-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,113,1000,1150,1100,15-Nov-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,78,1100,1280,1175,14-Nov-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,74,1100,1200,1175,13-Nov-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,84,1100,1250,1150,12-Nov-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,82,1100,1200,1150,11-Nov-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,74,1000,1175,1100,10-Nov-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,80,1000,1200,1100,09-Nov-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,78,1100,1300,1200,08-Nov-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,78,1100,1250,1150,07-Nov-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,90,1100,1250,1150,06-Nov-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,97,1000,1200,1100,05-Nov-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,118,1000,1200,1060,04-Nov-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,115,1000,1100,1050,03-Nov-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,100,1000,1200,1100,02-Nov-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,85,1000,1200,1100,01-Nov-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,99,1000,1200,1100,30-Oct-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,70,1000,1150,1100,29-Oct-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,88,1000,1150,1100,26-Oct-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,79,1000,1100,1050,25-Oct-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,106,850,1000,900,24-Oct-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,88,800,1000,890,23-Oct-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,98,800,950,870,22-Oct-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,87,800,925,850,20-Oct-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,85,850,1050,900,19-Oct-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,88,800,1000,900,18-Oct-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,109,800,1000,900,17-Oct-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,100,800,1000,900,16-Oct-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,106,800,950,880,15-Oct-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,79,800,925,875,14-Oct-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,106,800,900,850,13-Oct-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,95,800,1000,900,12-Oct-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,100,850,1000,900,11-Oct-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,89,975,1100,1025,10-Oct-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,77,950,1075,1025,09-Oct-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,90,900,1100,1000,08-Oct-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,75,950,1050,1000,07-Oct-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,93,900,1050,975,05-Oct-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,73,900,1050,960,04-Oct-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,90,875,1025,925,03-Oct-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,89,900,1050,950,01-Oct-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,80,800,1000,900,29-Sep-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,89,800,1000,900,28-Sep-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,75,800,950,850,27-Sep-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,74,775,900,825,26-Sep-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,81,780,890,800,25-Sep-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,90,800,950,875,24-Sep-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,80,750,950,825,23-Sep-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,85,700,900,800,22-Sep-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,115,750,950,825,21-Sep-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,105,700,875,800,20-Sep-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,100,825,940,880,19-Sep-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,129,775,950,850,18-Sep-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,116,800,925,870,17-Sep-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,104,800,950,890,16-Sep-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,79,800,950,875,15-Sep-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,80,800,950,875,13-Sep-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,106,800,900,850,12-Sep-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,110,750,925,830,11-Sep-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,95,800,950,825,10-Sep-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,106,750,900,825,09-Sep-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,80,750,900,825,08-Sep-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,83,700,850,750,07-Sep-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,102,750,850,800,06-Sep-19
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,105,700,900,800,05-Sep-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,105,700,900,800,05-Sep-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,103,700,850,790,04-Sep-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,103,700,850,775,03-Sep-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,113,700,850,790,02-Sep-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,100,700,900,800,30-Aug-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,98,700,900,800,29-Aug-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,117,800,900,850,28-Aug-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,116,800,900,850,27-Aug-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,88,800,1000,900,26-Aug-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,80,800,925,875,25-Aug-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,98,800,900,850,24-Aug-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,110,800,900,850,23-Aug-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,79,800,900,850,22-Aug-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,70,800,950,900,21-Aug-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,100,800,950,900,20-Aug-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,87,925,1025,975,19-Aug-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,82,900,1000,960,18-Aug-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,106,850,1000,900,17-Aug-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,114,900,1050,980,16-Aug-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,88,900,1050,1000,14-Aug-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,88,900,1100,1000,13-Aug-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,85,1000,1100,1050,12-Aug-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,89,1000,1120,1075,11-Aug-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,100,950,1050,1000,10-Aug-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,100,950,1100,1000,09-Aug-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,77,1000,1180,1100,08-Aug-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,80,1000,1175,1100,06-Aug-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,89,1000,1125,1075,05-Aug-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,90,1000,1100,1050,04-Aug-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,89,950,1050,1000,03-Aug-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,80,1000,1150,1080,02-Aug-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,81,1000,1125,1075,01-Aug-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,78,1000,1150,1100,30-Jul-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,79,1050,1150,1100,29-Jul-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,70,1000,1120,1080,28-Jul-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,93,1050,1150,1075,27-Jul-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,85,1000,1150,1075,26-Jul-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,74,1000,1120,1080,25-Jul-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,85,1000,1150,1100,24-Jul-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,86,1000,1125,1075,22-Jul-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,84,1000,1120,1060,21-Jul-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,103,1000,1100,1050,20-Jul-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,80,1000,1150,1100,19-Jul-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,87,1000,1125,1075,18-Jul-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,75,1000,1125,1085,17-Jul-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,85,1000,1125,1080,16-Jul-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,103,950,1100,1040,15-Jul-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,78,1000,1100,1050,14-Jul-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,88,980,1100,1040,13-Jul-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,86,900,1100,1000,12-Jul-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,97,950,1100,1000,11-Jul-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,100,1000,1200,1100,10-Jul-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,80,1000,1200,1100,09-Jul-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,99,1000,1150,1060,08-Jul-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,85,975,1150,1050,07-Jul-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,93,950,1100,1000,06-Jul-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,84,1000,1100,1050,05-Jul-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,70,1000,1200,1100,04-Jul-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,88,1000,1100,1070,03-Jul-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,97,1000,1150,1080,02-Jul-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,85,1000,1150,1080,01-Jul-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,95,1000,1150,1075,29-Jun-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,97,950,1150,1075,28-Jun-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,90.5,1000,1100,1050,27-Jun-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,88.5,1000,1120,1050,26-Jun-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,85,1000,1100,1025,25-Jun-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,81,900,1100,1000,24-Jun-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,87,1000,1100,1050,23-Jun-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,102,900,1100,1000,21-Jun-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,100,900,1100,1000,20-Jun-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,79,900,1100,1000,19-Jun-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,76,900,1100,1000,18-Jun-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,95,900,1050,990,17-Jun-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,90,900,1050,975,16-Jun-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,100,900,1000,950,14-Jun-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,103,900,1000,975,13-Jun-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,120,900,1000,950,12-Jun-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,121,900,1000,950,11-Jun-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,114,900,1000,950,10-Jun-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,105,900,1000,950,09-Jun-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,90,900,1000,950,08-Jun-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,110,875,1020,940,07-Jun-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,120,850,1000,930,06-Jun-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,115,800,1000,900,04-Jun-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,108,800,1000,900,03-Jun-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,110,800,1000,900,02-Jun-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,104,850,1000,925,01-Jun-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,100,850,1000,925,30-May-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,120,800,1000,900,29-May-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,105,800,1000,900,28-May-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,120,800,1000,900,27-May-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,116,850,1000,900,26-May-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,150,800,1000,900,25-May-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,80,800,1000,900,24-May-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,100,800,1000,900,23-May-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,110,800,1000,880,22-May-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,92,800,1000,890,21-May-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,110,800,1000,890,20-May-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,109,800,1000,890,19-May-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,100,800,1000,880,18-May-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,79,800,950,880,17-May-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,95,800,925,875,16-May-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,100,800,925,875,15-May-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,110,800,925,860,13-May-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,97,800,900,850,12-May-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,99,800,900,850,11-May-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,103,800,900,850,10-May-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,100,800,925,850,09-May-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,103,775,900,825,08-May-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,108,750,900,825,07-May-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,89,750,900,810,04-May-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,100,700,900,800,03-May-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,114,700,900,800,02-May-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,101,700,900,800,01-May-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,97,700,900,800,29-Apr-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,89,700,900,800,28-Apr-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,100,700,900,800,27-Apr-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,114,700,900,800,26-Apr-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,106,700,900,800,25-Apr-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,120,750,840,800,24-Apr-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,100,700,900,800,23-Apr-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,107,700,850,800,22-Apr-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,84,700,825,780,21-Apr-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,95,700,800,750,20-Apr-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,110,700,800,750,19-Apr-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,120,740,800,760,18-Apr-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,110,700,800,760,17-Apr-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,110,700,800,750,16-Apr-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,116,700,800,750,15-Apr-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,114,700,800,775,14-Apr-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,80,700,800,750,13-Apr-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,120,650,800,725,12-Apr-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,107,650,800,720,11-Apr-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,105,650,750,715,10-Apr-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,114,650,750,700,09-Apr-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,118,600,800,700,08-Apr-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,100,600,800,700,07-Apr-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,118,600,800,700,06-Apr-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,102,600,725,680,05-Apr-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,99,600,725,675,04-Apr-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,107,600,710,670,03-Apr-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,114,600,725,675,02-Apr-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,114,600,720,680,01-Apr-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,115,600,700,670,30-Mar-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,109,600,700,675,29-Mar-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,109,600,700,660,28-Mar-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,108,600,700,650,27-Mar-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,100,600,700,650,26-Mar-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,120,500,700,600,25-Mar-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,104,500,700,600,24-Mar-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,108,580,700,620,23-Mar-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,28,600,670,640,22-Mar-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,200,500,670,650,20-Mar-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,180,500,675,600,19-Mar-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,150,680,800,730,18-Mar-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,132,700,800,750,17-Mar-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,153,700,800,750,16-Mar-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,139,650,800,740,15-Mar-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,130,600,800,700,14-Mar-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,150,650,800,725,13-Mar-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,145,600,800,700,12-Mar-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,160,650,800,720,11-Mar-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,100,600,800,700,10-Mar-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,120,600,800,700,09-Mar-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,170,550,650,590,08-Mar-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,155,500,650,580,07-Mar-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,160,500,700,600,06-Mar-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,133,550,700,620,05-Mar-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,120,500,680,600,04-Mar-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,114,500,650,600,03-Mar-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,134,500,700,600,02-Mar-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,150,575,675,625,01-Mar-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,110,500,625,580,27-Feb-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,125,500,625,580,26-Feb-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,120,500,600,550,25-Feb-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,150,500,600,550,24-Feb-19
